ind_ID,sppcode,mue_frac,alb_frac,ste_frac,mac1_frac,mac2_frac,bic_frac,lat,long
QUE002375_alb,2,1e-05,0.999949727272727,1.02727272727273e-05,1e-05,1e-05,1e-05,43.01817,-90.11679
QUE001610_mac,1,1e-05,1e-05,0.004611,0.782353181818182,0.213005818181818,1e-05,41.81347,-88.06293
QUE001796_mac,1,1e-05,1e-05,1.09090909090909e-05,0.900332909090909,0.0996262727272727,1e-05,42.03033,-93.632
QUE001846_alb,2,1.00909090909091e-05,0.999947818181818,1e-05,1e-05,1.1e-05,1.1e-05,37.97414,-92.76266
QUE001871_ste,4,1e-05,1.00909090909091e-05,0.931092,0.0688673636363636,1.05454545454545e-05,1e-05,36.84354,-96.4292
QUE001877_ste,4,1e-05,1e-05,0.579905454545455,0.420054545454545,1e-05,1e-05,36.84541,-96.41918
QUE001878_mac,1,1.09090909090909e-05,1e-05,1.00909090909091e-05,0.485334454545454,0.514624636363636,1e-05,36.2107,-95.89476
QUE001882_mac,1,0.00890363636363636,1.00909090909091e-05,1.03636363636364e-05,0.549351181818182,0.397960545454546,0.0437642727272727,36.22064,-95.89876
QUE001885_alb,2,0.000874818181818182,0.469299272727273,1.07272727272727e-05,0.529794545454545,1.07272727272727e-05,1e-05,36.21812,-95.90014
QUE001886_mac,1,0.365328545454545,1e-05,1e-05,0.634630727272727,1.06363636363636e-05,1e-05,35.45351,-98.35412
QUE001898_mue,5,0.473243,1e-05,1e-05,0.526717,1e-05,1e-05,35.44085,-98.35471
QUE001900_mac,1,1e-05,1e-05,1e-05,0.999949545454545,1.04545454545455e-05,1e-05,35.43874,-98.35495
QUE001904_mac,1,1.06363636363636e-05,1e-05,1.08181818181818e-05,0.344363636363636,0.655594818181818,1e-05,35.17705,-97.44921
QUE001912_mac,1,1e-05,1.00909090909091e-05,1.02727272727273e-05,1.03636363636364e-05,0.999949363636364,1e-05,35.17722,-97.45003
QUE001920_alb,2,1.00909090909091e-05,0.491911090909091,1.08181818181818e-05,1e-05,0.508048,1e-05,34.80306,-92.32555
QUE001922_mac,1,1e-05,0.430565090909091,1.01818181818182e-05,1e-05,0.569394545454546,1.00909090909091e-05,34.8028,-92.32557
QUE001923_ste,4,1.01818181818182e-05,1.05454545454545e-05,0.501479636363636,1e-05,0.498478909090909,1.07272727272727e-05,34.80348,-92.3259
QUE001924_mac,1,1e-05,1e-05,1e-05,1.00909090909091e-05,0.999949636363636,1.02727272727273e-05,34.80377,-92.32698
QUE001925_ste,4,1e-05,1e-05,0.478314727272727,1e-05,0.521645272727273,1e-05,34.80427,-92.32652
QUE001928_mac,1,1e-05,1.02727272727273e-05,1.04545454545455e-05,1e-05,0.999949363636364,1e-05,34.80445,-92.32612
QUE001929_mac,1,1.03636363636364e-05,1e-05,1.04545454545455e-05,1.13636363636364e-05,0.999947818181818,1e-05,37.1574,-91.36496
QUE001930_mue,5,0.999948181818182,1e-05,1.04545454545455e-05,1.06363636363636e-05,1e-05,1.07272727272727e-05,37.1574,-91.36496
QUE001936_mac,1,1e-05,1e-05,1e-05,1.05454545454545e-05,0.999948454545455,1.1e-05,37.15758,-91.36513
QUE001938_mue,5,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,43.903,-91.63986
QUE001943_alb,2,1.11818181818182e-05,0.999948,1.01818181818182e-05,1e-05,1.06363636363636e-05,1e-05,43.89158,-91.64829
QUE001959_mac,1,1.08181818181818e-05,1e-05,1e-05,0.999949181818182,1e-05,1e-05,49.71187,-95.24456
QUE001969_mac,1,1e-05,1e-05,1e-05,0.99995,1e-05,1e-05,49.76055,-99.15844
QUE001980_mac,1,1e-05,1.07272727272727e-05,1e-05,0.999949272727273,1e-05,1e-05,46.02383,-91.14557
QUE001985_mac,1,1.1e-05,1e-05,1e-05,0.999949,1e-05,1e-05,46.0244,-91.12945
QUE002058_mac,1,1e-05,1e-05,1.07272727272727e-05,0.776846181818182,0.223113090909091,1e-05,38.963586,-98.58906
QUE002068_mac,1,1e-05,1e-05,1e-05,0.000711545454545455,0.999248363636364,1.00909090909091e-05,38.842944,-97.588909
QUE002069_mac,1,1.07272727272727e-05,1e-05,1.02727272727273e-05,1e-05,0.999949,1e-05,38.842944,-97.588909
QUE002072_mac,1,1e-05,1.01818181818182e-05,1.03636363636364e-05,1e-05,0.999949454545455,1e-05,39.839311,-88.367745
QUE002073_mac,1,1e-05,1e-05,1.04545454545455e-05,1e-05,0.999949545454545,1e-05,39.839311,-88.367745
QUE002076_mac,1,1e-05,1e-05,1e-05,1e-05,0.99995,1e-05,39.839311,-88.367745
QUE002083_mac,1,1e-05,1e-05,1.00909090909091e-05,1e-05,0.999949636363636,1.02727272727273e-05,37.51651,-89.44542
QUE002084_mac,1,1e-05,1e-05,1e-05,1e-05,0.99995,1e-05,37.51726,-89.44584
QUE002087_mac,1,1.00909090909091e-05,1e-05,1e-05,1.03636363636364e-05,0.999949545454545,1e-05,38.73603,-86.41255
QUE002096_mac,1,1e-05,1e-05,1.03636363636364e-05,1e-05,0.999949636363636,1e-05,38.73833,-86.41346
QUE002099_mue,3,0.433694090909091,0.566264545454546,1.00909090909091e-05,1.06363636363636e-05,1.01818181818182e-05,1.01818181818182e-05,40.45791,-85.50685
QUE002106_mac,1,1e-05,0.430822363636364,1e-05,0.524443727272727,0.0447034545454546,1.06363636363636e-05,40.45911,-85.50878
QUE002109_alb,2,1.02727272727273e-05,0.999949363636364,1.03636363636364e-05,1e-05,1e-05,1e-05,40.45916,-85.50973
QUE002110_mac,1,1.06363636363636e-05,1e-05,1e-05,0.857957545454545,0.142001090909091,1.06363636363636e-05,41.53273,-87.2948
QUE002114_mac,1,1e-05,1e-05,1.01818181818182e-05,0.873151454545455,0.126807636363636,1.07272727272727e-05,41.53403,-87.29146
QUE002119_mac,1,1e-05,1e-05,1e-05,0.774072909090909,0.225887090909091,1e-05,41.53239,-87.29708
QUE002124_alb,2,1e-05,0.999948727272727,1e-05,1e-05,1.12727272727273e-05,1e-05,41.65955,-87.06218
QUE002128_alb,2,1.06363636363636e-05,0.999949363636364,1e-05,1e-05,1e-05,1e-05,41.65947,-87.04994
QUE002132_mac,1,1.00909090909091e-05,1e-05,1e-05,0.480080363636364,0.00704781818181818,0.512841818181818,42.1665869,-73.412025
QUE002134_mac,1,1e-05,1e-05,1e-05,0.947590181818182,1.05454545454545e-05,0.0523692727272727,42.9102876,-73.219556
QUE002135_mac,1,0.0227947272727273,1e-05,1e-05,0.951732818181818,1e-05,0.0254426363636364,42.910269,-73.219522
QUE002136_mac,1,1e-05,1e-05,1e-05,0.960922727272727,0.0291358181818182,0.00991136363636364,42.909897,-73.218712
QUE002139_mac,1,1e-05,1.04545454545455e-05,1e-05,0.507706454545455,0.0197668181818182,0.472496090909091,43.5836123,-73.202578
QUE002140_mac,1,1e-05,1e-05,1e-05,0.879949181818182,0.053271,0.0667499090909091,43.7432343,-73.04841
QUE002141_mac,1,1.05454545454545e-05,0.0119573636363636,1e-05,0.938248909090909,1e-05,0.0497634545454545,43.9166704,-73.19356
QUE002143_mac,1,0.00591181818181818,1e-05,1e-05,0.955676727272727,1e-05,0.0383815454545455,43.951352,-73.222777
QUE002147_mac,1,1e-05,1e-05,0.00294881818181818,0.837182090909091,0.132334090909091,0.0275153636363636,44.0059347,-73.148044
QUE002148_mac,1,1.04545454545455e-05,0.00775681818181818,1e-05,0.909120181818182,0.0619258181818182,0.0211763636363636,44.2343287,-73.243211
QUE002149_alb,2,1e-05,0.530637,1e-05,0.438233363636364,0.0216427272727273,0.00946745454545455,44.2354233,-73.243422
QUE002150_mac,1,1e-05,1e-05,1e-05,0.970215272727273,1e-05,0.0297447272727273,44.2339356,-73.243122
QUE002151_mac,1,1e-05,1e-05,1e-05,0.961491909090909,1e-05,0.0384680909090909,44.2643368,-73.249727
QUE002157_alb,2,1e-05,0.583060909090909,1e-05,0.286772909090909,1.08181818181818e-05,0.130135272727273,44.44643,-73.220373
QUE002159_mac,1,1.03636363636364e-05,1e-05,1e-05,0.966782181818182,0.0144762727272727,0.0187113636363636,44.5792499,-73.165539
QUE002160_mac,1,1e-05,1e-05,1e-05,0.970901818181818,1e-05,0.0290581818181818,44.6675241,-73.344894
QUE002161_mac,1,1.00909090909091e-05,1e-05,1e-05,0.961536272727273,0.0256933636363636,0.0127401818181818,44.7174297,-73.32585
QUE002166_mac,1,1e-05,1e-05,1e-05,0.0424864545454545,0.957473181818182,1.03636363636364e-05,38.46385,-90.80547
QUE002170_mac,1,1e-05,1e-05,1e-05,1e-05,0.99995,1e-05,38.46187,-90.81498
QUE002175_mac,1,1.01818181818182e-05,1e-05,1.00909090909091e-05,1e-05,0.999949727272727,1e-05,38.46608,-90.8094
QUE002176_alb,2,1.03636363636364e-05,0.999947636363636,1.01818181818182e-05,1e-05,1.13636363636364e-05,1.04545454545455e-05,38.51339,-90.57564
QUE002180_ste,4,1e-05,1.10909090909091e-05,0.999947545454545,1.06363636363636e-05,1.07272727272727e-05,1e-05,38.51456,-90.57724
QUE002194_mac,1,1e-05,1e-05,1e-05,1e-05,0.99995,1e-05,38.22685,-91.08245
QUE002195_ste,4,1.02727272727273e-05,1.00909090909091e-05,0.999948909090909,1.03636363636364e-05,1.00909090909091e-05,1.01818181818182e-05,38.22665,-91.08285
QUE002202_mac,1,1.04545454545455e-05,1e-05,1.02727272727273e-05,0.156778363636364,0.843180818181818,1e-05,38.22441,-91.08194
QUE002216_alb,2,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,38.21713,-91.09208
QUE002225_alb,2,1.03636363636364e-05,0.999949181818182,1.02727272727273e-05,1e-05,1e-05,1.01818181818182e-05,38.21733,-91.09339
QUE002226_mue,5,0.999949545454545,1e-05,1e-05,1.01818181818182e-05,1e-05,1.02727272727273e-05,37.15758,-91.30513
QUE002229_ste,4,1.1e-05,1.09090909090909e-05,0.999948090909091,1e-05,1e-05,1e-05,38.97864,-94.80724
QUE002232_alb,2,1e-05,0.999948909090909,1.00909090909091e-05,1e-05,1.00909090909091e-05,1.09090909090909e-05,38.97918,-94.80692
QUE002240_ste,4,1.05454545454545e-05,1.07272727272727e-05,0.999948,1e-05,1.02727272727273e-05,1.04545454545455e-05,38.97934,-94.80537
QUE002256_mac,1,1.13636363636364e-05,1e-05,1e-05,0.0823587272727273,0.917599818181818,1e-05,38.98048,-94.80568
QUE002261_alb,2,1e-05,0.999949727272727,1.02727272727273e-05,1e-05,1e-05,1e-05,38.9813,-94.80572
QUE002265_mac,1,0.0127350909090909,1e-05,1e-05,0.168588,0.818646909090909,1e-05,38.98141,-94.81036
QUE002267_mue,5,0.999947181818182,1.02727272727273e-05,1.1e-05,1e-05,1e-05,1.15454545454545e-05,38.80954,-95.18853
QUE002268_mac,1,1.00909090909091e-05,1e-05,1e-05,0.145663636363636,0.854296272727273,1e-05,38.80951,-95.18855
QUE002269_alb,2,1.01818181818182e-05,0.999946272727273,1.24545454545455e-05,1.05454545454545e-05,1e-05,1.06363636363636e-05,38.80958,-95.18916
QUE002275_alb,2,1.00909090909091e-05,0.999948636363636,1.03636363636364e-05,1.08181818181818e-05,1.01818181818182e-05,1e-05,38.8089,-95.19019
QUE002290_mue,5,0.999948636363636,1.06363636363636e-05,1.04545454545455e-05,1e-05,1.02727272727273e-05,1e-05,38.80832,-95.19458
QUE002291_mac,1,1.04545454545455e-05,1e-05,1e-05,0.116736727272727,0.883222272727273,1.04545454545455e-05,38.80803,-95.19508
QUE002299_mac,1,1.05454545454545e-05,1e-05,1.01818181818182e-05,0.207744272727273,0.792214909090909,1e-05,39.10691,-96.60616
QUE002310_mue,5,0.999949909090909,1.00909090909091e-05,1e-05,1e-05,1e-05,1e-05,39.10761,-96.6074
QUE002313_alb,2,1e-05,0.999946909090909,1.08181818181818e-05,1.08181818181818e-05,1.14545454545455e-05,1e-05,41.86308,-85.74551
QUE002314_alb,2,1.10909090909091e-05,0.999948090909091,1.07272727272727e-05,1e-05,1e-05,1e-05,41.74568,-85.74568
QUE002315_alb,2,1e-05,0.999949363636364,1.00909090909091e-05,1e-05,1e-05,1.05454545454545e-05,41.86175,-85.74576
QUE002319_alb,2,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,41.86398,-85.74573
QUE002324_alb,2,1.04545454545455e-05,0.999947909090909,1.10909090909091e-05,1e-05,1.00909090909091e-05,1.04545454545455e-05,41.86993,-85.74568
QUE002331_mac,1,1e-05,1e-05,1e-05,0.867622818181818,0.024411,0.107936181818182,43.84822,-83.92385
QUE002335_mac,1,1.00909090909091e-05,0.0299288181818182,1e-05,0.847926272727273,1e-05,0.122114818181818,43.85714,-83.92524
QUE002338_mac,1,1e-05,1e-05,0.00893445454545454,0.684415818181818,0.306618181818182,1.13636363636364e-05,42.30404,-83.74966
QUE002339_alb,2,1.12727272727273e-05,0.999946545454545,1.01818181818182e-05,1e-05,1.1e-05,1.1e-05,42.30204,-83.75024
QUE002341_mac,1,1e-05,0.0415833636363636,1e-05,0.781525727272727,0.156667818181818,0.0202031818181818,42.30153,-83.75108
QUE002342_alb,2,1e-05,0.999949363636364,1e-05,1.03636363636364e-05,1e-05,1.02727272727273e-05,42.30881,-83.75718
QUE002346_alb,2,1.07272727272727e-05,0.999948181818182,1.08181818181818e-05,1.02727272727273e-05,1e-05,1e-05,42.76774,-84.39124
QUE002347_bic,3,1e-05,1.09090909090909e-05,1e-05,1.00909090909091e-05,1e-05,0.999948909090909,42.76743,-84.3908
QUE002351_alb,2,1e-05,0.999949363636364,1e-05,1.06363636363636e-05,1e-05,1e-05,42.76807,-84.39044
QUE002362_alb,2,1e-05,0.999949,1.03636363636364e-05,1.06363636363636e-05,1e-05,1e-05,42.76512,-84.38236
QUE002379_mac,1,1.03636363636364e-05,1e-05,1e-05,0.999949636363636,1e-05,1e-05,43.02037,-90.11654
QUE002383_alb,2,1e-05,0.999949363636364,1e-05,1e-05,1.06363636363636e-05,1e-05,43.01563,-90.11357
QUE002384_mac,1,1.02727272727273e-05,1e-05,1e-05,0.999949727272727,1e-05,1e-05,43.01546,-88.44251
QUE002385_alb,2,1.04545454545455e-05,0.486820363636364,1.01818181818182e-05,0.513137909090909,1.04545454545455e-05,1.04545454545455e-05,43.01574,-88.44255
QUE002392_alb,2,1.08181818181818e-05,0.999949181818182,1e-05,1e-05,1e-05,1e-05,43.01792,-88.43778
QUE002393_mac,1,1e-05,1e-05,1e-05,0.999949181818182,1.05454545454545e-05,1.02727272727273e-05,43.01838,-88.43741
QUE002404_mac,1,1e-05,1e-05,1e-05,0.99995,1e-05,1e-05,43.03952,-89.43194
QUE002410_alb,2,1e-05,0.999949818181818,1.01818181818182e-05,1e-05,1e-05,1e-05,43.03918,-89.43919
QUE002411_mac,1,1.06363636363636e-05,1e-05,1e-05,0.999949181818182,1.01818181818182e-05,1e-05,43.03939,-89.43954
QUE002416_alb,2,1.04545454545455e-05,0.999949272727273,1.01818181818182e-05,1e-05,1e-05,1e-05,43.03971,-89.44242
QUE002417_mac,1,1e-05,1e-05,1.03636363636364e-05,0.999948909090909,1.07272727272727e-05,1e-05,43.03966,-89.44229
QUE002422_alb,2,1e-05,0.999949272727273,1e-05,1e-05,1.07272727272727e-05,1e-05,43.03713,-89.44103
QUE002427_mac,1,1e-05,1e-05,1e-05,0.999949818181818,1e-05,1.01818181818182e-05,44.36388,-93.93543
QUE002430_mac,1,1e-05,1e-05,1e-05,0.99995,1e-05,1e-05,44.36413,-93.93551
QUE002433_mac,1,1.01818181818182e-05,1e-05,1e-05,0.999949818181818,1e-05,1e-05,45.53,-94.23291
QUE002443_mac,1,1e-05,1e-05,1e-05,0.99995,1e-05,1e-05,45.53088,-94.23989
QUE002445_mac,1,1e-05,1.06363636363636e-05,1e-05,0.999949363636364,1e-05,1e-05,44.98602,-93.18341
QUE002450_mac,1,1e-05,1e-05,1e-05,0.999949636363636,1e-05,1.03636363636364e-05,44.99094,-93.19437
QUE002453_mac,1,1.00909090909091e-05,1e-05,1.03636363636364e-05,0.387404636363636,0.612553909090909,1.08181818181818e-05,44.97771,-93.23801
QUE002454_mac,1,1e-05,1e-05,1e-05,0.99995,1e-05,1e-05,41.08874,-85.12054
QUE002459_mac,1,0.00923945454545454,1e-05,1e-05,0.471512818181818,0.519217272727273,1.01818181818182e-05,41.08937,-85.11921
QUE002460_mac,1,1e-05,1e-05,1.02727272727273e-05,0.509211090909091,0.484361636363636,0.006397,40.0436,-83.47987
QUE002467_mac,1,1e-05,1e-05,1e-05,0.623996909090909,0.375431090909091,0.000542,40.04436,-83.47891
QUE002474_mac,1,1.00909090909091e-05,1.01818181818182e-05,1e-05,0.583387909090909,0.416571818181818,1e-05,40.73036,-83.09472
QUE002478_mac,1,1.00909090909091e-05,1e-05,1e-05,0.515174727272727,0.484785181818182,1e-05,40.72819,-83.09294
QUE002484_mue,5,0.999946727272727,1e-05,1.08181818181818e-05,1.16363636363636e-05,1.08181818181818e-05,1e-05,41.55111,-84.35754
QUE002487_alb,2,1.01818181818182e-05,0.999948818181818,1e-05,1.03636363636364e-05,1.04545454545455e-05,1.01818181818182e-05,41.55184,-84.35523
QUE002488_mue,5,0.999949818181818,1.01818181818182e-05,1e-05,1e-05,1e-05,1e-05,41.55179,-84.35439
QUE002492_mac,1,1.02727272727273e-05,1e-05,1.05454545454545e-05,0.680361272727273,0.319598,1e-05,41.55453,-84.35494
QUE002494_alb,2,1e-05,0.999949818181818,1e-05,1.00909090909091e-05,1e-05,1.00909090909091e-05,41.55399,-84.36051
QUE002495_alb,2,1e-05,0.999948636363637,1.07272727272727e-05,1.02727272727273e-05,1.03636363636364e-05,1.00909090909091e-05,41.71554,-87.86613
QUE002496_mac,1,1.00909090909091e-05,1e-05,1e-05,0.928498181818182,0.0714598181818182,1.17272727272727e-05,41.71553,-87.86614
QUE002502_mac,1,1e-05,1e-05,1.06363636363636e-05,0.863250636363636,0.136708818181818,1e-05,41.71129,-87.86589
QUE002503_alb,2,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,41.71076,-87.86585
QUE002510_mac,1,1e-05,1.02727272727273e-05,1e-05,0.824551181818182,0.175408,1.05454545454545e-05,41.70489,-87.86563
QUE002511_alb,2,1e-05,0.999949727272727,1.02727272727273e-05,1e-05,1e-05,1e-05,41.70382,-87.86566
QUE002515_mac,1,1e-05,1e-05,1e-05,0.129279,0.870681,1e-05,41.35763,-88.3248
QUE002518_mac,1,1e-05,1.00909090909091e-05,1e-05,0.999949909090909,1e-05,1e-05,41.35543,-88.31912
QUE002520_mac,1,0.000106909090909091,1e-05,1e-05,0.202255636363636,0.797607272727273,1e-05,41.35823,-88.3248
QUE002521_mac,1,1.00909090909091e-05,1e-05,1.00909090909091e-05,0.963083545454546,0.0368762727272727,1e-05,42.18309,-87.91367
QUE002522_alb,2,1.09090909090909e-05,0.999948,1.06363636363636e-05,1.02727272727273e-05,1.00909090909091e-05,1e-05,42.18346,-87.91339
QUE002529_bic,3,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,42.18461,-87.91605
QUE002531_bic,3,1.03636363636364e-05,1.09090909090909e-05,1e-05,1e-05,1.11818181818182e-05,0.999947545454545,42.18361,-87.91519
QUE002533_mac,1,1e-05,1e-05,1e-05,0.99995,1e-05,1e-05,42.18369,-87.91427
QUE002534_alb,2,1e-05,0.999949545454545,1e-05,1e-05,1.04545454545455e-05,1e-05,42.18271,-87.91479
QUE002542_mac,1,1e-05,1e-05,1e-05,0.721677090909091,0.278282909090909,1e-05,41.82484,-87.93243
QUE002544_alb,2,1.05454545454545e-05,0.999948818181818,1.06363636363636e-05,1e-05,1.00909090909091e-05,1e-05,41.82534,-87.93216
QUE002555_alb,2,1.00909090909091e-05,0.999949818181818,1.00909090909091e-05,1e-05,1e-05,1e-05,41.82584,-87.93339
QUE002556_bic,3,1.01818181818182e-05,1e-05,1e-05,1e-05,1e-05,0.999949818181818,41.82472,-87.96408
QUE002558_mac,1,1e-05,1.01818181818182e-05,1e-05,0.867194272727273,0.132764636363636,1.08181818181818e-05,41.82545,-87.93266
QUE002559_mac,1,0.007222,1.08181818181818e-05,1e-05,0.776341363636364,0.216405909090909,1e-05,41.82556,-87.93279
QUE002560_mac,1,1e-05,1e-05,1e-05,0.926366909090909,0.0735930909090909,1e-05,42.257804,-87.881609
QUE002564_mac,1,0.00436118181818182,1e-05,1e-05,0.940541636363636,0.0550677272727273,1e-05,42.257804,-87.881609
QUE002581_mac,1,1e-05,0.0289873636363636,0.0168860909090909,0.954096363636364,1.04545454545455e-05,1e-05,44.49133,-103.80895
QUE002570_mac,1,1e-05,1e-05,1.09090909090909e-05,0.999948363636364,1e-05,1.07272727272727e-05,43.76049,-103.47675
QUE001721_mac,1,1.08181818181818e-05,1e-05,1e-05,0.555410727272727,0.444548454545455,1e-05,39.93549,-89.80068
