ind_ID,sppcode,mac1_frac,mac2_frac,lat.x,long.x,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elev,moist_index,long.y,lat.y,lat.x.x,long.x.x,lat.y.y,long.y.y,ffd,caco3_r,cec7_r,ec_r,gypsum_r,ph1to1h2o_r,claytotal_r,sandtotal_r,silttotal_r,dbthirdbar_r,lep_r,om_r,ksat_r,awc_r,pondfreqcl_dc,flodfreqcl_dc,drclassdcd,aws0100wta,total_aws,site,lat,long
QUE002202_mac,mac,0.255193,0.744767,38.22441,-91.08194,12.8333330154419,13.3000001907349,34.4559593200684,929.998352050781,31.8999996185303,-6.69999980926514,38.5999984741211,17.7666664123535,0.800000011920929,23.966667175293,0.800000011920929,1030,115,51,20.4885292053223,307,184,279,184,200,-25.5780346820809,-91.08194,38.22441,38.22441,-91.08194,38.22441,-91.08194,160,0,13.08,1,0,7.16,15.25,9.21,75.54,1.43,1.61,1.22,9,0.19,None,Frequent,Well drained,19.46,38.45,SullivanMO,38.22441,-91.08194
QUE002256_mac,mac,0.397899,0.602061,38.98048,-94.80568,12.625,11.75,29.5969772338867,1011.18627929688,32,-7.69999980926514,39.7000007629395,22.4500007629395,-0.383333325386047,24.75,-0.383333325386047,1006,134,31,43.2202186584473,366,105,325,105,287,-31.3310580204778,-94.80568,38.98048,38.98048,-94.80568,38.98048,-94.80568,182,0,23.29,0.1,0,6.7,28.88,15.42,55.7,1.38,4.09,1.76,3.66,0.21,None,None,Somewhat excessively drained,8.83,8.83,ShawneeMissionKS,38.98048,-94.80568
QUE002265_mac,mac,0.398719,0.598214,38.98141,-94.81036,12.6708335876465,11.8249998092651,29.7110576629639,1012.75152587891,32.0999984741211,-7.69999980926514,39.7999992370605,22.5166664123535,-0.350000023841858,24.8166656494141,-0.350000023841858,1004,133,31,42.9745826721191,365,105,325,105,273,-31.4675767918089,-94.81036,38.98141,38.98141,-94.81036,38.98141,-94.81036,182,0,23.29,0.1,0,6.7,28.88,15.42,55.7,1.38,4.09,1.76,3.66,0.21,None,None,Somewhat excessively drained,8.83,8.83,ShawneeMissionKS,38.98141,-94.81036
QUE002268_mac,mac,0.188512,0.783016,38.80951,-95.18855,12.5749998092651,11.7666664123535,29.7890300750732,1003.16882324219,31.8999996185303,-7.59999990463257,39.5,22.25,-0.333333343267441,24.6166667938232,-0.333333343267441,993,139,30,43.3726692199707,364,104,327,104,310,-32.3108384458078,-95.18855,38.80951,38.80951,-95.18855,38.80951,-95.18855,171,0,19.19,0,0,6.3,23.11,43.38,33.5,1.39,3.26,1.59,7.66,0.17,None,None,Well drained,11.14,11.77,BaldwinKS,38.80951,-95.18855
QUE002291_mac,mac,0.26868,0.73128,38.80803,-95.19508,12.4499998092651,11.6500005722046,29.5685272216797,1003.60034179688,31.7000007629395,-7.69999980926514,39.4000015258789,22.1166667938232,-0.466666668653488,24.5,-0.466666668653488,993,139,30,43.5069313049316,365,104,327,104,342,-32.0793433652531,-95.19508,38.80803,38.80803,-95.19508,38.80803,-95.19508,171,0,22.64,0,0,6.59,27.25,6.25,66.5,1.36,4.15,2.56,9,0.21,None,Frequent,Moderately well drained,20.37,30.5,BaldwinKS,38.80803,-95.19508
QUE002299_mac,mac,0.16848,0.83148,39.10691,-96.60616,12.5166664123535,12.9333333969116,31.3155765533447,1033.88793945312,32.7000007629395,-8.60000038146973,41.3000030517578,22.5166664123535,-0.716666758060455,24.9500007629395,-0.716666758060455,888,134,22,51.6679382324219,365,72,321,72,341,-42.8571428571429,-96.60616,39.10691,39.10691,-96.60616,39.10691,-96.60616,153,5,21.13,0.5,0,7.99,26.37,5.87,67.76,1.33,3.83,2.16,9,0.21,None,Frequent,Well drained,20.26,40.55,KonzaKS,39.10691,-96.60616
QUE002338_mac,mac,0.766717,0.224862,42.30404,-83.74966,9.23750019073486,10.5249996185303,28.0666675567627,1002.06634521484,28.5,-9,37.5,21.283332824707,-3.46666669845581,21.283332824707,-3.46666669845581,852,86,46,18.9419193267822,249,161,249,161,247,-24.5349867139061,-83.74966,42.30404,42.30404,-83.74966,42.30404,-83.74966,129,3.15,19.31,0,0,7.05,23.94,50.91,25.15,1.5,3.04,1.64,21.56,0.15,Frequent,None,Poorly drained,14.8,17.86,AnnArborMI,42.30404,-83.74966
QUE002379_mac,mac,0.900465,0.099495,43.02037,-90.11654,7.31666660308838,11.466667175293,27.301586151123,1098.890625,27.7000007629395,-14.3000001907349,42,20.1833343505859,-7.01666641235352,20.1833343505859,-7.01666641235352,839,104,28,40.1388816833496,307,99,307,99,343,-19.6360153256705,-90.11654,43.02037,43.02037,-90.11654,43.02037,-90.11654,125,0,28.73,0,0,6.54,39.05,10.08,50.87,1.35,5.48,0.62,4.94,0.17,None,None,Well drained,14.7,14.93,DodgevilleWI,43.02037,-90.11654
QUE002384_mac,mac,0.99995,1e-05,43.01546,-88.44251,7.875,11.0333337783813,27.0424842834473,1072.14001464844,28,-12.8000001907349,40.7999992370605,19.5833339691162,-6.03333330154419,20.5666675567627,-6.03333330154419,841,103,28,36.9752998352051,300,106,298,106,272,-21.1808809746954,-88.44251,43.01546,43.01546,-88.44251,43.01546,-88.44251,138,0,20.88,0.1,NA,6.7,18.92,11.9,69.18,1.33,1.5,4.87,9,0.21,Occasional,Occasional,Somewhat poorly drained,20.54,36.94,OttawaWI,43.01546,-88.44251
QUE002393_mac,mac,0.989443,1e-05,43.01838,-88.43741,7.89583349227905,10.9916667938232,26.9403591156006,1072.572265625,28,-12.8000001907349,40.7999992370605,19.6166667938232,-6.01666688919067,20.5833339691162,-6.01666688919067,841,103,28,37.1839447021484,301,106,298,106,274,-21.5485074626866,-88.43741,43.01838,43.01838,-88.43741,43.01838,-88.43741,138,0,13.4,0.1,NA,6.7,15.8,13.02,71.18,1.32,2.82,1.34,9,0.21,None,Occasional,Well drained,20.92,29.32,OttawaWI,43.01838,-88.43741
QUE002404_mac,mac,0.93503,0.06493,43.03952,-89.43194,7.90000009536743,11.8333330154419,27.9747829437256,1098.51135253906,28.6000003814697,-13.6999998092651,42.2999992370605,20.8166675567627,-6.38333320617676,20.8166675567627,-6.38333320617676,828,104,29,38.525707244873,302,102,302,102,275,-24.2451967063129,-89.43194,43.03952,43.03952,-89.43194,43.03952,-89.43194,117,0,9.13,0.1,0,5.51,10.41,61.21,28.38,1.57,1.5,0.56,19.96,0.14,None,None,Somewhat poorly drained,13.51,29.26,MadisonWI,43.03952,-89.43194
QUE002411_mac,mac,0.99995,1e-05,43.03939,-89.43954,7.86250019073486,11.8083333969116,27.9156818389893,1100.77893066406,28.5,-13.8000001907349,42.2999992370605,20.7999992370605,-6.44999980926514,20.7999992370605,-6.44999980926514,830,104,29,38.5963973999023,302,102,302,102,291,-24.2700729927007,-89.43954,43.03939,43.03939,-89.43954,43.03939,-89.43954,117,4,18.23,0.1,0,6.33,23.84,17.01,59.16,1.47,2.96,0.51,7.15,0.18,None,None,Well drained,18.72,30.75,MadisonWI,43.03939,-89.43954
QUE002417_mac,mac,0.99995,1e-05,43.03966,-89.44229,7.80833339691162,11.7666664123535,27.8171787261963,1100.45617675781,28.5,-13.8000001907349,42.2999992370605,20.7333335876465,-6.5,20.7333335876465,-6.5,834,104,29,38.8667526245117,304,102,304,102,304,-23.6962488563586,-89.44229,43.03966,43.03966,-89.44229,43.03966,-89.44229,117,4,18.23,0.1,0,6.33,23.84,17.01,59.16,1.47,2.96,0.51,7.15,0.18,None,None,Well drained,18.72,30.75,MadisonWI,43.03966,-89.44229
QUE002427_mac,mac,0.99995,1e-05,44.36388,-93.93543,7.19583320617676,11.8083333969116,26.1246318817139,1205.03198242188,28.7999992370605,-16.3999996185303,45.1999969482422,21.25,-8.53333377838135,21.25,-8.53333377838135,747,116,14,54.1891326904297,320,58,320,58,235,-32.2756119673617,-93.93543,44.36388,44.36388,-93.93543,44.36388,-93.93543,137,5.21,11.26,0,0,7.03,17.39,55.95,26.66,1.49,2.98,1.05,68.74,0.13,None,None,Well drained,13.13,18.99,OttawaBluffsMN,44.36388,-93.93543
QUE002430_mac,mac,0.99995,1e-05,44.36413,-93.93551,7.19583320617676,11.8083333969116,26.1246318817139,1205.03198242188,28.7999992370605,-16.3999996185303,45.1999969482422,21.25,-8.53333377838135,21.25,-8.53333377838135,747,116,14,54.1891326904297,320,58,320,58,235,-32.2756119673617,-93.93551,44.36413,44.36413,-93.93551,44.36413,-93.93551,137,5.21,11.26,0,0,7.03,17.39,55.95,26.66,1.49,2.98,1.05,68.74,0.13,None,None,Well drained,13.13,18.99,OttawaBluffsMN,44.36413,-93.93551
QUE002433_mac,mac,0.99995,1e-05,45.53,-94.23291,6.1875,12.0249996185303,26.0281391143799,1225.427734375,28.2999992370605,-17.8999996185303,46.1999969482422,20.4499988555908,-9.80000019073486,20.4499988555908,-9.80000019073486,701,111,17,53.8113021850586,292,57,292,57,334,-35.1526364477336,-94.23291,45.53,45.53,-94.23291,45.53,-94.23291,129,0,7.87,0,0,5.73,11.69,65,23.31,1.59,1.5,0.67,14.36,0.13,None,None,Moderately well drained,13.06,18.02,QuarryParkMN,45.53,-94.23291
QUE002443_mac,mac,0.99995,1e-05,45.53088,-94.23989,6.17083311080933,12.0249996185303,26.0281391143799,1226.47766113281,28.2999992370605,-17.8999996185303,46.1999969482422,20.4499988555908,-9.81666660308838,20.4499988555908,-9.81666660308838,699,110,17,53.7928428649902,291,57,291,57,340,-35.4570637119114,-94.23989,45.53088,45.53088,-94.23989,45.53088,-94.23969,129,0,7.87,0,0,5.73,11.69,65,23.31,1.59,1.5,0.67,14.36,0.13,None,None,Moderately well drained,13.06,18.02,QuarryParkMN,45.53088,-94.23989
QUE002445_mac,mac,0.962762,0.037198,44.98602,-93.18341,7.53749990463257,11.4583330154419,25.2943344116211,1217.74401855469,29.2999992370605,-16,45.2999992370605,21.7999992370605,-8.33333301544189,21.7999992370605,-8.33333301544189,753,111,20,50.4544372558594,315,70,315,70,298,-34.3504795117698,-93.18341,44.98602,44.98602,-93.18341,44.98602,-93.18341,146,0,4.06,0,0,6.2,6.77,80.33,12.9,1.63,1.5,0.38,62.56,0.07,None,None,NA,6.98,8.54,TwinCitiesMN,44.98602,-93.18341
QUE002450_mac,mac,0.99995,1e-05,44.99094,-93.19437,7.57916641235352,11.4250001907349,25.2765483856201,1215.439453125,29.2999992370605,-15.8999996185303,45.1999969482422,21.7999992370605,-8.26666641235352,21.7999992370605,-8.26666641235352,755,111,19,50.703197479248,316,69,316,69,295,-34.2334494773519,-93.19437,44.99094,44.99094,-93.19437,44.99094,-93.19437,146,0,10.21,0,0,5.6,16.28,42.13,41.59,1.49,1.5,0.76,9,0.19,None,None,Well drained,19.12,25.9,TwinCitiesMN,44.99094,-93.19437
QUE002453_mac,mac,0.549102,0.450858,44.97771,-93.23801,7.82083320617676,11.4583330154419,25.2943344116211,1215.87316894531,29.6000003814697,-15.6999998092651,45.2999992370605,22.0499992370605,-8.01666641235352,22.0499992370605,-8.01666641235352,758,111,19,51.3698654174805,321,68,321,68,250,-34.5987920621225,-93.23801,44.97771,44.97771,-93.23801,44.97771,-93.23801,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,None,NA,NA,NA,TwinCitiesMN,44.97771,-93.23801
QUE002454_mac,mac,0.99995,1e-05,41.08874,-85.12054,10.2875003814697,11.1916666030884,28.8445014953613,1016.39544677734,29.8999996185303,-8.89999961853027,38.7999992370605,20.3833332061768,-1.18333327770233,22.466667175293,-2.73333334922791,900,99,45,22.8315410614014,284,161,276,161,231,-23.728813559322,-85.12054,41.08874,41.08874,-85.12054,41.08874,-85.12054,148,0,11.87,0,0,6.2,22.94,49.91,27.15,1.49,2.3,0.56,9.17,0.18,None,None,Well drained,17.56,38.71,FortWayneIN,41.08874,-85.12054
QUE002459_mac,mac,0.699472,0.300488,41.08937,-85.11921,10.2875003814697,11.1916666030884,28.8445014953613,1016.39544677734,29.8999996185303,-8.89999961853027,38.7999992370605,20.3833332061768,-1.18333327770233,22.466667175293,-2.73333334922791,900,99,45,22.8315410614014,284,161,276,161,231,-23.728813559322,-85.11921,41.08937,41.08937,-85.11921,41.08937,-85.11921,148,0,11.87,0,0,6.2,22.94,49.91,27.15,1.49,2.3,0.56,9.17,0.18,None,None,Well drained,17.56,38.71,FortWayneIN,41.08937,-85.11921
QUE002460_mac,mac,0.630678,0.344244,40.0436,-83.47987,10.4041662216187,11.5249996185303,31.4032707214355,948.097290039062,28.7999992370605,-7.90000009536743,36.7000007629395,19.7333335876465,-1.76666676998138,21.6499996185303,-1.76666676998138,963,108,52,22.8703098297119,311,176,296,176,316,-17.6923076923077,-83.47987,40.0436,40.0436,-83.47987,40.0436,-83.47987,148,0,27.9,0,0,6.42,34.6,21.44,43.96,1.48,5.18,2.34,2.82,0.16,Frequent,None,Very poorly drained,15.4,27.92,PearlKingOH,40.0436,-83.47987
QUE002467_mac,mac,0.704977,0.264579,40.04436,-83.47891,10.4041662216187,11.5249996185303,31.4032707214355,948.097290039062,28.7999992370605,-7.90000009536743,36.7000007629395,19.7333335876465,-1.76666676998138,21.6499996185303,-1.76666676998138,963,108,52,22.8703098297119,311,176,296,176,316,-17.6923076923077,-83.47891,40.04436,40.04436,-83.47891,40.04436,-83.47891,148,0,27.9,0,0,6.42,34.6,21.44,43.96,1.48,5.18,2.34,2.82,0.16,Frequent,None,Very poorly drained,15.4,27.92,PearlKingOH,40.04436,-83.47891
QUE002474_mac,mac,0.698465,0.295473,40.73036,-83.09472,9.70416641235352,11.158332824707,30.0763702392578,968.29150390625,28.5,-8.60000038146973,37.0999984741211,19.0833339691162,-1.46666669845581,21.216667175293,-2.66666674613953,944,105,46,24.4650363922119,309,169,295,171,290,-16.6077738515901,-83.09472,40.73036,40.73036,-83.09472,40.73036,-83.09472,147,0.18,14.16,0,0,6.17,26.68,20.62,52.7,1.5,2.83,1.27,9.1,0.16,None,None,Somewhat poorly drained,16.35,25.6,DaughmerOH,40.73036,-83.09472
QUE002478_mac,mac,0.561837,0.438123,40.72819,-83.09294,9.70416641235352,11.158332824707,30.0763702392578,968.29150390625,28.5,-8.60000038146973,37.0999984741211,19.0833339691162,-1.46666669845581,21.216667175293,-2.66666674613953,944,105,46,24.4650363922119,309,169,295,171,290,-16.6077738515901,-83.09294,40.72819,40.72819,-83.09294,40.72819,-83.09294,147,0.18,14.16,0,0,6.17,26.68,20.62,52.7,1.5,2.83,1.27,9.1,0.16,None,None,Somewhat poorly drained,16.35,25.6,DaughmerOH,40.72819,-83.09294
QUE002492_mac,mac,0.652482,0.347478,41.55453,-84.35494,9.20833301544189,11.6333332061768,30.1381702423096,1001.69134521484,28.7999992370605,-9.80000019073486,38.5999984741211,19.1000003814697,-3.63333344459534,21.1166667938232,-3.63333344459534,875,92,42,22.7658824920654,269,152,266,152,227,-20.0913242009132,-84.35494,41.55453,41.55453,-84.35494,41.55453,-84.35494,146,1.54,19.92,0.18,0,7.04,35,14,51,1.56,4.59,2.24,0.05,0.12,Frequent,None,Poorly drained,12,23.33,GollWoodsOH,41.55453,-84.35494
QUE002496_mac,mac,0.896659,0.103301,41.71553,-87.86614,9.64166641235352,10.3166666030884,26.796537399292,1018.60382080078,28.6000003814697,-9.89999961853027,38.5,21.783332824707,-3.51666665077209,21.783332824707,-3.51666665077209,946,102,39,27.4736042022705,298,147,298,147,218,-17.4520069808028,-87.86614,41.71553,41.71553,-87.86614,41.71553,-87.86614,154,1.55,16.28,0,0,6.27,32.75,11.15,56.1,1.53,2.87,0.68,4.94,0.15,None,None,Moderately well drained,15.32,19.98,CranberrySloughIL,41.71553,-87.86614
QUE002502_mac,mac,0.827902,0.172058,41.71129,-87.86589,9.64166641235352,10.3166666030884,26.796537399292,1018.60382080078,28.6000003814697,-9.89999961853027,38.5,21.783332824707,-3.51666665077209,21.783332824707,-3.51666665077209,946,102,39,27.4736042022705,298,147,298,147,218,-17.4520069808028,-87.86589,41.71129,41.71129,-87.86589,41.71129,-87.86589,154,0,31.9,0,0,7.19,38.9,5.31,55.79,1.4,6.98,3.15,2.82,0.17,Frequent,None,Very poorly drained,16.56,24.86,CranberrySloughIL,41.71129,-87.86589
QUE002510_mac,mac,0.808715,0.186053,41.70489,-87.86563,9.62083339691162,10.2916669845581,26.8012161254883,1016.42077636719,28.5,-9.89999961853027,38.4000015258789,21.716667175293,-3.51666665077209,21.716667175293,-3.51666665077209,948,102,39,27.5619144439697,298,147,298,147,216,-16.9877408056042,-87.86563,41.70489,41.70489,-87.86563,41.70489,-87.86563,154,3.75,14.55,0,0,7.04,32.53,11.7,55.77,1.55,2.43,0.69,3.74,0.14,None,None,Moderately well drained,14.19,18.85,CranberrySloughIL,41.70489,-87.86563
QUE002515_mac,mac,0.271662,0.728298,41.35763,-88.3248,9.99166679382324,11.1666669845581,28.1986541748047,1032.0078125,29.3999996185303,-10.1999998092651,39.5999984741211,20,-3.41666674613953,22.2000007629395,-3.41666674613953,919,100,35,29.6198463439941,296,135,287,135,160,-21.7206132879046,-88.3248,41.35763,41.35763,-88.3248,41.35763,-88.3248,147,0,16.85,0,0,6.5,25.34,31.7,42.96,1.48,3.08,0.96,8.55,0.19,None,None,Well drained,17.35,17.35,GooseLakeIL,41.35763,-88.3248
QUE002518_mac,mac,0.99995,1e-05,41.35543,-88.31912,9.99166679382324,11.1666669845581,28.1986541748047,1032.0078125,29.3999996185303,-10.1999998092651,39.5999984741211,20,-3.41666674613953,22.2000007629395,-3.41666674613953,919,100,35,29.6198463439941,296,135,287,135,160,-21.7206132879046,-88.31912,41.35543,41.35543,-88.31912,41.35543,-88.31912,147,1.45,20.89,0,0,7.3,27.61,27.97,44.42,1.44,3.89,2.36,6.71,0.19,Frequent,None,Poorly drained,12.06,12.06,GooseLakeIL,41.35543,-88.31912
QUE002520_mac,mac,0.279927,0.720033,41.35823,-88.3248,9.99166679382324,11.1666669845581,28.1986541748047,1032.0078125,29.3999996185303,-10.1999998092651,39.5999984741211,20,-3.41666674613953,22.2000007629395,-3.41666674613953,919,100,35,29.6198463439941,296,135,287,135,160,-21.7206132879046,-88.3248,41.35823,41.35823,-88.3248,41.35823,-88.3248,147,0,16.85,0,0,6.5,25.34,31.7,42.96,1.48,3.08,0.96,8.55,0.19,None,None,Well drained,17.35,17.35,GooseLakeIL,41.35823,-88.3248
QUE002521_mac,mac,0.89615,0.10381,42.18309,-87.91367,9.36666679382324,10.5500001907349,27.1208229064941,1030.38684082031,28.6000003814697,-10.3000001907349,38.9000015258789,21.6499996185303,-3.88333344459534,21.6499996185303,-3.88333344459534,892,105,34,30.1233768463135,294,135,294,135,209,-22.5021720243267,-87.91367,42.18309,42.18309,-87.91367,42.18309,-87.91367,147,3.14,16.31,0,0,6.92,25.49,16.84,57.67,1.41,2.94,0.72,9.59,0.19,None,None,Moderately well drained,18.82,36.44,RyersonWoodsIL,42.18309,-87.91367
QUE002533_mac,mac,0.976481,0.023479,42.18369,-87.91427,9.30833339691162,10.5166664123535,27.1048107147217,1029.20275878906,28.5,-10.3000001907349,38.7999992370605,21.6000003814697,-3.91666674613953,21.6000003814697,-3.91666674613953,888,104,34,29.9278602600098,292,135,292,135,206,-22.4454148471616,-87.91427,42.18369,42.18369,-87.91427,42.18369,-87.91427,147,7.72,22.86,0,0,7.35,28.21,15.84,55.95,1.42,3.62,2.06,9.61,0.17,Frequent,None,Poorly drained,17.38,33.01,RyersonWoodsIL,42.18369,-87.91427
QUE002542_mac,mac,0.644088,0.355872,41.82484,-87.93243,9.93333339691162,10.7833337783813,27.4385070800781,1036.03991699219,29.3999996185303,-9.89999961853027,39.2999992370605,22.3166656494141,-3.43333339691162,22.3166656494141,-3.43333339691162,935,103,39,27.8117599487305,298,145,298,145,205,-22.0183486238532,-87.93243,41.82484,41.82484,-87.93243,41.82484,-87.93243,148,0,24.96,1,0,6.73,30.75,9.65,59.6,1.37,4.45,1.89,9.17,0.18,Frequent,Frequent,Poorly drained,17.78,28.73,FullersburgWoodsIL,41.82484,-87.93243
QUE002558_mac,mac,0.849149,0.150811,41.82545,-87.93266,9.93333339691162,10.7833337783813,27.4385070800781,1036.03991699219,29.3999996185303,-9.89999961853027,39.2999992370605,22.3166656494141,-3.43333339691162,22.3166656494141,-3.43333339691162,933,104,39,27.8793849945068,298,145,298,145,205,-22.25,-87.93266,41.82545,41.82545,-87.93266,41.82545,-87.93266,148,12.95,11.63,0,0,7.62,20.77,48.58,30.65,1.56,3.09,0.47,129.3,0.13,None,None,Well drained,12.93,19.46,FullersburgWoodsIL,41.82545,-87.93266
QUE002559_mac,mac,0.927815,0.072145,41.82556,-87.93279,9.93333339691162,10.7833337783813,27.4385070800781,1036.03991699219,29.3999996185303,-9.89999961853027,39.2999992370605,22.3166656494141,-3.43333339691162,22.3166656494141,-3.43333339691162,933,104,39,27.8793849945068,298,145,298,145,205,-22.25,-87.93279,41.82556,41.82556,-87.93279,41.82556,-87.93279,148,12.95,11.63,0,0,7.62,20.77,48.58,30.65,1.56,3.09,0.47,129.3,0.13,None,None,Well drained,12.93,19.46,FullersburgWoodsIL,41.82556,-87.93279
QUE002560_mac,mac,0.99995,1e-05,42.257804,-87.881609,8.81666660308838,10.1499996185303,26.7105255126953,1007.89459228516,27.5,-10.5,38,20.8166675567627,-4.15000009536743,20.8166675567627,-4.15000009536743,880,103,34,29.9519100189209,289,135,289,135,208,-18.8940092165899,-87.881609,42.257804,42.257804,-87.881609,42.257804,-87.881609,147,6.8,23.94,0,0,7.59,41.02,11.34,47.64,1.56,3.9,0.65,2.35,0.11,None,None,Somewhat poorly drained,11.33,14.86,MiddleforkIL,42.257804,-87.881609
QUE002564_mac,mac,0.958637,0.035266,42.257804,-87.881609,8.81666660308838,10.1499996185303,26.7105255126953,1007.89459228516,27.5,-10.5,38,20.8166675567627,-4.15000009536743,20.8166675567627,-4.15000009536743,880,103,34,29.9519100189209,289,135,289,135,208,-18.8940092165899,-87.881609,42.257804,42.257804,-87.881609,42.257804,-87.881609,147,6.8,23.94,0,0,7.59,41.02,11.34,47.64,1.56,3.9,0.65,2.35,0.11,None,None,Somewhat poorly drained,11.33,14.86,MiddleforkIL,42.257804,-87.881609
QUE002570_mac,mac,0.99995,1e-05,43.76049,-103.47675,6.52916669845581,13.1916666030884,35.366397857666,873.713256835938,26.5,-10.8000001907349,37.2999992370605,15,-2.58333349227905,17.8500003814697,-3.51666665077209,499,89,11,67.0554351806641,248,41,209,41,1595,-65.1292802236198,-103.47675,43.76049,43.76049,-103.47675,43.76049,-103.47675,103,0,19.43,0.31,0,6.29,23.98,37.09,38.93,1.29,1.99,3.2,12.09,0.13,None,None,Well drained,10.13,18.77,CusterSD,43.76049,-103.47675
QUE001721_mac,mac,0.656888,0.343072,39.93549,-89.80068,11.25,11.5166664123535,29.3792514801025,1020.66821289062,30.5,-8.69999980926514,39.2000007629395,21.2666664123535,-2.08333325386047,23.25,-2.08333325386047,926,106,40,26.0178775787354,295,149,276,149,179,-27.4294670846395,-89.80068,39.93549,39.93549,-89.80068,39.93549,-89.80068,161,0,17.98,1,0,5.75,28.01,4,67.99,1.45,3.05,0.35,9.17,0.2,None,None,Well drained,19.78,30.67,StarhillIL,39.93549,-89.80068
